po_id,material_id,vendor_id,order_date,delivery_date,quantity,is_delivery_date_given,lead_time,is_po_qty_given
PO102220,M0151,V024,2025-05-26,2025-07-02,288,Yes,37.0,Yes
PO102221,M0048,V045,2025-04-04,2025-04-18,15,Yes,14.0,Yes
PO102222,M0113,V004,2025-01-13,2025-01-21,44,Yes,8.0,Yes
PO102223,M0173,V042,2025-02-03,2025-03-08,401,Yes,33.0,Yes
PO102224,M0028,V025,2025-01-02,2025-01-13,169,Yes,11.0,Yes
PO102225,M0047,V028,2025-03-17,2025-05-12,310,Yes,56.0,Yes
PO102226,M0091,V048,2025-02-13,2025-04-12,495,Yes,58.0,Yes
PO102227,M0098,V016,2025-04-20,2025-05-16,44,Yes,26.0,Yes
PO102228,M0109,V016,2025-02-12,2025-04-03,98,Yes,50.0,Yes
PO102229,M0055,V031,2025-02-12,2025-02-22,261,Yes,10.0,Yes
PO102230,M0132,V003,2025-06-13,2025-07-20,109,Yes,37.0,Yes
PO102232,M0105,V024,2025-10-07,2025-11-06,372,No,,Yes
PO102233,M0029,V041,2025-08-18,2025-08-25,343,Yes,7.0,Yes
PO102234,M0195,V046,2025-05-13,2025-06-02,104,Yes,20.0,Yes
PO102235,M0081,V044,2025-04-18,2025-06-07,256,Yes,50.0,Yes
PO102236,M0032,V002,2025-09-25,2025-10-28,379,Yes,33.0,Yes
PO102237,M0120,V045,2025-01-25,2025-02-27,206,Yes,33.0,Yes
PO102238,M0029,V043,2025-01-10,2025-02-17,335,Yes,38.0,Yes
PO102239,M0134,V042,2025-02-02,2025-03-12,43,Yes,38.0,Yes
PO102240,M0035,V010,2025-07-09,2025-08-22,353,Yes,44.0,Yes
PO102241,M0127,V017,2025-01-05,2025-01-20,245,Yes,15.0,Yes
PO102242,M0196,V039,2025-04-15,2025-05-13,287,Yes,28.0,Yes
PO102243,M0093,V030,2026-10-09,2026-11-06,355,Yes,28.0,Yes
PO102244,M0181,V044,2025-08-21,2025-09-13,273,Yes,23.0,Yes
PO102245,M0074,V010,2025-03-30,2025-04-28,476,Yes,29.0,Yes
PO102246,M0143,V017,2025-01-08,2025-02-08,83,Yes,31.0,Yes
PO102247,M0185,V016,2025-08-02,2025-09-25,110,Yes,54.0,Yes
PO102248,M0011,V039,2025-04-20,2025-05-16,438,Yes,26.0,Yes
PO102249,M0022,V038,2025-01-15,2025-03-04,190,Yes,48.0,Yes
PO102250,M0084,V043,2025-01-12,2025-02-24,471,Yes,43.0,Yes
PO102251,M0127,V011,2025-10-16,2025-10-24,288,Yes,8.0,Yes
PO102252,M0030,V001,2025-05-13,2025-07-07,424,Yes,55.0,Yes
PO102253,M0099,V008,2025-08-01,2025-09-15,397,Yes,45.0,Yes
PO102254,M0073,V050,2025-09-11,2025-10-27,251,Yes,46.0,Yes
PO102255,M0117,V006,2025-04-12,2025-05-08,212,Yes,26.0,Yes
PO102256,M0154,V042,2025-03-29,2025-04-07,291,Yes,9.0,Yes
PO102257,M0189,V046,2025-03-09,2025-04-04,133,Yes,26.0,Yes
PO102258,M0080,V025,2025-02-15,2025-02-26,201,Yes,11.0,Yes
PO102259,M0176,V026,2025-03-10,2025-04-19,285,Yes,40.0,Yes
PO102260,M0114,V046,2025-06-28,2025-08-15,326,Yes,48.0,Yes
PO102261,M0058,V038,2025-04-21,2025-05-20,409,Yes,29.0,Yes
PO102262,M0142,V006,2025-09-25,2025-10-18,95,Yes,23.0,Yes
PO102263,M0105,V034,2025-03-12,2025-04-02,278,Yes,21.0,Yes
PO102264,M0075,V013,2025-04-23,2025-06-13,450,Yes,51.0,Yes
PO102265,M0110,V028,2025-04-30,2025-06-28,429,Yes,59.0,Yes
PO102266,M0049,V011,2025-04-18,2025-06-04,325,Yes,47.0,Yes
PO102267,M0018,V028,2025-05-26,2025-07-08,219,Yes,43.0,Yes
PO102268,M0122,V017,2025-02-02,2025-04-03,89,Yes,60.0,Yes
PO102269,M0174,V045,2025-03-28,2025-04-11,72,Yes,14.0,Yes
PO102270,M0095,V020,2025-01-14,2025-02-09,247,Yes,26.0,Yes
PO102271,M0046,V033,2025-02-28,2025-03-10,129,Yes,10.0,Yes
PO102272,M0004,V035,2025-03-22,2025-05-03,212,Yes,42.0,Yes
PO102273,M0173,V043,2025-05-07,2025-06-23,428,Yes,47.0,Yes
PO102274,M0126,V025,2025-12-27,2026-01-10,343,Yes,14.0,Yes
PO102275,M0173,V038,2025-04-21,2025-05-18,96,Yes,27.0,Yes
PO102276,M0027,V020,2025-06-13,2025-07-07,75,Yes,24.0,Yes
PO102277,M0102,V047,2025-03-26,2025-05-11,423,Yes,46.0,Yes
PO102278,M0113,V027,2025-05-01,2025-06-19,495,Yes,49.0,Yes
PO102279,M0134,V049,2025-01-09,2025-02-25,54,Yes,47.0,Yes
PO102280,M0169,V047,2025-02-05,2025-03-07,344,Yes,30.0,Yes
PO102281,M0174,V006,2025-02-23,2025-03-08,459,Yes,13.0,Yes
PO102282,M0022,V007,2025-03-18,2025-04-30,413,Yes,43.0,Yes
PO102283,M0031,V041,2025-01-06,2025-02-25,54,Yes,50.0,Yes
PO102284,M0037,V037,2025-01-19,2025-01-29,218,Yes,10.0,Yes
PO102285,M0102,V050,2025-02-08,2025-03-04,16,Yes,24.0,Yes
PO102287,M0178,V023,2025-02-18,2025-03-19,20,Yes,29.0,Yes
PO102289,M0027,V010,2025-01-27,2025-03-23,451,Yes,55.0,Yes
PO102290,M0190,V018,2025-04-24,2025-05-20,193,Yes,26.0,Yes
PO102291,M0044,V048,2025-02-09,2025-04-07,383,Yes,57.0,Yes
PO102292,M0017,V014,2025-01-28,2025-02-10,58,Yes,13.0,Yes
PO102293,M0094,V048,2025-03-29,2025-05-15,437,Yes,47.0,Yes
PO102294,M0051,V026,2025-01-01,2025-02-19,111,Yes,49.0,Yes
PO102295,M0087,V045,2025-01-01,2025-02-28,129,Yes,58.0,Yes
PO102296,M0052,V020,2025-01-30,2025-03-23,337,Yes,52.0,Yes
PO102297,M0153,V001,2025-01-05,2025-02-22,194,Yes,48.0,Yes
PO102298,M0104,V011,2025-01-14,2025-02-21,413,Yes,38.0,Yes
PO102300,M0060,V032,2025-07-14,2025-08-29,326,Yes,46.0,Yes
PO102301,M0109,V001,2025-04-12,2025-05-29,8,Yes,47.0,Yes
PO102302,M0186,V007,2025-03-28,2025-04-21,29,No,,Yes
PO102303,M0128,V005,2025-02-11,2025-03-20,112,Yes,37.0,Yes
PO102304,M0072,V050,2025-11-19,2025-12-17,435,Yes,28.0,Yes
PO102305,M0196,V045,2025-03-02,2025-03-08,161,Yes,6.0,Yes
PO102306,M0183,V027,2025-01-11,2025-02-08,131,Yes,28.0,Yes
PO102307,M0197,V034,2025-04-26,2025-05-20,188,Yes,24.0,Yes
PO102308,M0149,V027,2025-01-15,2025-01-31,163,Yes,16.0,Yes
PO102309,M0152,V042,2025-02-20,2025-03-10,197,Yes,18.0,Yes
PO102310,M0070,V019,2025-03-26,2025-04-21,475,Yes,26.0,Yes
PO102311,M0194,V047,2025-09-06,2025-10-30,364,Yes,54.0,Yes
PO102312,M0165,V028,2025-03-23,2025-04-28,204,Yes,36.0,Yes
PO102313,M0103,V011,2025-05-26,2025-06-12,212,Yes,17.0,Yes
PO102314,M0092,V012,2026-08-16,2026-09-04,109,Yes,19.0,Yes
PO102315,M0122,V024,2025-01-17,2025-01-30,276,Yes,13.0,Yes
PO102316,M0171,V012,2025-02-08,2025-02-22,73,Yes,14.0,Yes
PO102317,M0155,V046,2025-03-02,2025-03-11,167,Yes,9.0,Yes
PO102318,M0104,V009,2025-03-07,2025-03-30,260,Yes,23.0,Yes
PO102319,M0125,V013,2025-03-05,2025-05-03,243,Yes,59.0,Yes
PO102320,M0131,V032,2025-10-13,2025-12-07,275,Yes,55.0,Yes
PO102321,M0072,V012,2025-05-31,2025-06-11,102,Yes,11.0,Yes
PO102322,M0038,V033,2025-04-23,2025-05-30,475,Yes,37.0,Yes
PO102323,M0197,V008,2025-02-14,2025-04-09,173,Yes,54.0,Yes
PO102324,M0117,V029,2025-07-28,2025-09-05,171,Yes,39.0,Yes
PO102325,M0028,V037,2026-01-08,2026-03-07,141,Yes,58.0,Yes
PO102327,M0065,V014,2025-01-01,2025-02-08,188,Yes,38.0,Yes
PO102328,M0126,V012,2025-05-02,2025-06-11,441,No,,Yes
PO102329,M0128,V013,2025-01-07,2025-02-23,86,Yes,47.0,Yes
PO102330,M0060,V004,2025-02-05,2025-03-03,476,Yes,26.0,Yes
PO102331,M0161,V048,2025-01-08,2025-03-03,52,Yes,54.0,Yes
PO102332,M0035,V012,2025-04-22,2025-06-05,111,Yes,44.0,Yes
PO102334,M0026,V049,2025-01-15,2025-02-27,365,Yes,43.0,Yes
PO102335,M0189,V013,2025-02-28,2025-03-29,342,Yes,29.0,Yes
PO102336,M0014,V017,2025-03-15,2025-03-29,43,Yes,14.0,Yes
PO102337,M0018,V027,2025-02-25,2025-03-12,211,Yes,15.0,Yes
PO102338,M0128,V029,2025-01-16,2025-02-01,456,Yes,16.0,Yes
PO102339,M0174,V041,2025-03-07,2025-05-04,200,Yes,58.0,Yes
PO102340,M0007,V040,2025-06-16,2025-08-04,298,Yes,49.0,Yes
PO102341,M0046,V007,2025-01-09,2025-03-04,346,Yes,54.0,Yes
PO102342,M0098,V041,2025-01-11,2025-02-24,240,Yes,44.0,Yes
PO102343,M0155,V011,2025-02-22,2025-04-19,115,Yes,56.0,Yes
PO102344,M0174,V006,2025-12-08,2025-12-23,26,Yes,15.0,Yes
PO102345,M0084,V019,2025-05-13,2025-07-03,407,Yes,51.0,Yes
PO102346,M0040,V006,2025-05-17,2025-06-19,299,Yes,33.0,Yes
PO102347,M0078,V025,2025-02-23,2025-03-02,77,Yes,7.0,Yes
PO102348,M0160,V008,2025-04-19,2025-05-20,412,Yes,31.0,Yes
PO102349,M0160,V018,2025-01-02,2025-01-30,137,Yes,28.0,Yes
PO102350,M0025,V005,2025-05-02,2025-06-19,20,Yes,48.0,Yes
PO102351,M0195,V022,2025-10-21,2025-12-11,440,Yes,51.0,Yes
PO102352,M0020,V002,2025-04-24,2025-05-14,211,Yes,20.0,Yes
PO102353,M0170,V038,2025-09-06,2025-10-09,240,Yes,33.0,Yes
PO102354,M0193,V016,2025-06-04,2025-07-18,39,Yes,44.0,Yes
PO102355,M0134,V031,2025-01-16,2025-02-08,435,Yes,23.0,Yes
PO102356,M0197,V032,2025-10-07,2025-11-29,268,Yes,53.0,Yes
PO102357,M0127,V044,2025-01-09,2025-03-02,207,Yes,52.0,Yes
PO102358,M0120,V049,2025-04-02,2025-05-27,479,Yes,55.0,Yes
PO102359,M0052,V007,2025-01-19,2025-02-21,439,Yes,33.0,Yes
PO102360,M0076,V001,2025-01-02,2025-01-21,462,Yes,19.0,Yes
PO102361,M0170,V004,2025-03-07,2025-04-15,267,Yes,39.0,Yes
PO102362,M0128,V018,2025-02-11,2025-03-03,154,Yes,20.0,Yes
PO102363,M0126,V049,2025-03-21,2025-04-14,42,Yes,24.0,Yes
PO102364,M0130,V001,2025-04-14,2025-06-09,411,Yes,56.0,Yes
PO102365,M0067,V043,2025-01-06,2025-03-02,11,Yes,55.0,Yes
PO102366,M0139,V038,2025-01-16,2025-02-20,294,Yes,35.0,Yes
PO102368,M0139,V003,2025-02-20,2025-03-09,427,Yes,17.0,Yes
PO102369,M0140,V007,2025-06-06,2025-07-04,275,Yes,28.0,Yes
PO102370,M0005,V014,2025-05-07,2025-06-24,448,Yes,48.0,Yes
PO102371,M0196,V034,2025-08-13,2025-09-23,390,Yes,41.0,Yes
PO102373,M0111,V001,2025-03-09,2025-04-12,372,Yes,34.0,Yes
PO102374,M0031,V025,2025-05-15,2025-07-08,230,Yes,54.0,Yes
PO102375,M0099,V039,2025-02-08,2025-03-03,369,Yes,23.0,Yes
PO102376,M0116,V034,2025-02-13,2025-04-08,426,Yes,54.0,Yes
PO102377,M0081,V049,2025-07-06,2025-08-04,220,Yes,29.0,Yes
PO102378,M0097,V018,2025-03-12,2025-04-18,65,Yes,37.0,Yes
PO102379,M0114,V032,2025-07-12,2025-08-19,355,Yes,38.0,Yes
PO102380,M0118,V031,2025-07-27,2025-08-27,232,Yes,31.0,Yes
PO102381,M0010,V049,2025-08-22,2025-09-06,328,Yes,15.0,Yes
PO102382,M0009,V022,2025-10-26,2025-12-22,443,Yes,57.0,Yes
PO102383,M0046,V039,2025-03-09,2025-03-26,52,Yes,17.0,Yes
PO102384,M0143,V028,2025-02-16,2025-04-13,374,Yes,56.0,Yes
PO102385,M0169,V022,2025-04-15,2025-05-28,431,Yes,43.0,Yes
PO102386,M0200,V024,2025-02-25,2025-03-10,376,Yes,13.0,Yes
PO102387,M0078,V044,2025-04-21,2025-05-22,263,No,,Yes
PO102388,M0181,V022,2025-05-27,2025-06-17,267,Yes,21.0,Yes
PO102389,M0043,V021,2025-05-20,2025-05-28,359,Yes,8.0,Yes
PO102391,M0111,V016,2025-01-22,2025-02-26,324,Yes,35.0,Yes
PO102392,M0035,V024,2025-03-09,2025-05-08,409,Yes,60.0,Yes
PO102393,M0080,V043,2025-01-19,2025-02-16,396,Yes,28.0,Yes
PO102394,M0184,V026,2025-09-22,2025-11-01,154,Yes,40.0,Yes
PO102395,M0100,V025,2025-02-20,2025-03-03,358,Yes,11.0,Yes
PO102396,M0125,V040,2025-01-21,2025-03-12,366,Yes,50.0,Yes
PO102397,M0196,V004,2025-01-04,2025-03-04,140,Yes,59.0,Yes
PO102398,M0029,V023,2025-05-05,2025-06-12,427,Yes,38.0,Yes
PO102399,M0146,V022,2025-05-02,2025-06-30,51,Yes,59.0,Yes
PO102401,M0126,V007,2025-01-09,2025-02-01,421,Yes,23.0,Yes
PO102402,M0169,V001,2025-03-05,2025-03-15,46,Yes,10.0,Yes
PO102403,M0142,V030,2025-02-14,2025-04-08,309,Yes,53.0,Yes
PO102404,M0176,V045,2025-05-16,2025-05-31,88,Yes,15.0,Yes
PO102405,M0139,V026,2025-04-22,2025-05-14,208,Yes,22.0,Yes
PO102406,M0147,V047,2025-02-24,2025-04-01,377,No,,Yes
PO102407,M0121,V009,2025-01-30,2025-03-08,269,Yes,37.0,Yes
PO102408,M0122,V002,2026-06-16,2026-06-30,89,Yes,14.0,Yes
PO102409,M0144,V039,2025-03-14,2025-05-11,381,Yes,58.0,Yes
PO102410,M0041,V008,2025-05-20,2025-06-21,118,Yes,32.0,Yes
PO102411,M0130,V034,2025-01-19,2025-01-29,54,Yes,10.0,Yes
PO102412,M0015,V018,2025-03-21,2025-04-09,441,Yes,19.0,Yes
PO102413,M0101,V045,2025-01-04,2025-03-02,116,Yes,57.0,Yes
PO102414,M0068,V049,2025-03-26,2025-04-28,118,Yes,33.0,Yes
PO102416,M0152,V016,2025-02-28,2025-03-06,75,Yes,6.0,Yes
PO102417,M0097,V024,2025-01-05,2025-02-05,480,Yes,31.0,Yes
PO102418,M0158,V029,2025-01-04,2025-01-12,305,Yes,8.0,Yes
PO102419,M0174,V040,2025-02-28,2025-03-30,7,No,,Yes
PO102420,M0091,V044,2025-01-21,2025-02-27,366,Yes,37.0,Yes
PO102421,M0197,V043,2025-01-03,2025-01-31,122,Yes,28.0,Yes
PO102422,M0073,V031,2025-06-19,2025-07-09,11,Yes,20.0,Yes
PO102423,M0083,V033,2025-03-15,2025-04-13,348,Yes,29.0,Yes
PO102424,M0016,V027,2025-02-10,2025-02-20,438,Yes,10.0,Yes
PO102425,M0008,V043,2025-10-04,2025-11-01,489,Yes,28.0,Yes
PO102426,M0152,V013,2025-01-15,2025-02-03,215,Yes,19.0,Yes
PO102427,M0012,V001,2026-01-10,2026-01-16,429,Yes,6.0,Yes
PO102428,M0033,V041,2025-02-15,2025-03-12,279,Yes,25.0,Yes
PO102430,M0090,V021,2025-04-21,2025-06-18,28,Yes,58.0,Yes
PO102431,M0190,V002,2025-07-30,2025-09-18,235,Yes,50.0,Yes
PO102432,M0150,V041,2026-05-12,2026-06-27,367,Yes,46.0,Yes
PO102433,M0007,V024,2025-02-10,2025-03-08,313,Yes,26.0,Yes
PO102434,M0196,V003,2026-01-25,2026-03-21,26,Yes,55.0,Yes
PO102436,M0088,V048,2025-02-28,2025-03-13,54,Yes,13.0,Yes
PO102437,M0098,V021,2025-02-19,2025-02-26,29,Yes,7.0,Yes
PO102438,M0025,V044,2025-04-04,2025-04-27,467,Yes,23.0,Yes
PO102439,M0110,V029,2025-01-21,2025-03-20,353,Yes,58.0,Yes
PO102440,M0089,V015,2025-04-07,2025-05-12,164,Yes,35.0,Yes
PO102441,M0092,V039,2025-04-04,2025-05-23,270,Yes,49.0,Yes
PO102442,M0106,V032,2025-06-22,2025-08-19,334,Yes,58.0,Yes
PO102443,M0090,V026,2025-08-04,2025-08-17,35,Yes,13.0,Yes
PO102444,M0015,V048,2025-03-11,2025-05-03,286,Yes,53.0,Yes
PO102445,M0170,V040,2025-02-13,2025-04-04,348,Yes,50.0,Yes
PO102447,M0064,V006,2025-01-26,2025-02-28,451,Yes,33.0,Yes
PO102448,M0061,V023,2025-01-08,2025-02-21,208,Yes,44.0,Yes
PO102449,M0166,V028,2025-02-20,2025-02-25,238,Yes,5.0,Yes
PO102450,M0080,V031,2025-02-07,2025-02-17,414,Yes,10.0,Yes
PO102451,M0152,V043,2026-02-12,2026-02-18,93,Yes,6.0,Yes
PO102452,M0022,V045,2025-04-08,2025-04-29,173,Yes,21.0,Yes
PO102453,M0177,V007,2025-02-21,2025-03-11,79,Yes,18.0,Yes
PO102454,M0017,V047,2025-04-15,2025-06-12,110,Yes,58.0,Yes
PO102455,M0079,V025,2025-01-18,2025-02-01,217,Yes,14.0,Yes
PO102456,M0030,V019,2025-03-12,2025-04-21,435,Yes,40.0,Yes
PO102457,M0087,V039,2025-04-29,2025-06-19,358,Yes,51.0,Yes
PO102458,M0044,V013,2025-03-22,2025-05-04,106,Yes,43.0,Yes
PO102459,M0006,V046,2025-03-03,2025-04-10,47,Yes,38.0,Yes
PO102460,M0138,V010,2026-09-03,2026-10-05,181,Yes,32.0,Yes
PO102461,M0084,V034,2025-09-12,2025-09-24,64,Yes,12.0,Yes
PO102462,M0010,V037,2025-04-28,2025-06-21,246,Yes,54.0,Yes
PO102464,M0169,V046,2025-04-27,2025-05-17,422,Yes,20.0,Yes
PO102465,M0109,V033,2025-01-27,2025-02-20,320,Yes,24.0,Yes
PO102466,M0146,V003,2025-03-02,2025-03-14,87,Yes,12.0,Yes
PO102467,M0132,V009,2025-01-05,2025-01-13,217,Yes,8.0,Yes
PO102468,M0108,V032,2025-03-19,2025-04-08,490,Yes,20.0,Yes
PO102470,M0006,V006,2025-02-01,2025-03-18,278,Yes,45.0,Yes
PO102471,M0179,V020,2026-02-04,2026-03-31,337,Yes,55.0,Yes
PO102472,M0121,V044,2025-10-16,2025-11-29,210,Yes,44.0,Yes
PO102473,M0151,V036,2025-06-03,2025-07-07,497,Yes,34.0,Yes
PO102474,M0006,V030,2025-04-02,2025-04-11,169,Yes,9.0,Yes
PO102475,M0082,V011,2025-09-02,2025-09-14,330,Yes,12.0,Yes
PO102476,M0097,V029,2025-01-17,2025-03-16,138,Yes,58.0,Yes
PO102477,M0147,V008,2025-07-07,2025-08-12,441,Yes,36.0,Yes
PO102478,M0100,V031,2025-01-16,2025-02-19,391,No,,Yes
PO102479,M0083,V043,2025-07-09,2025-08-17,496,Yes,39.0,Yes
PO102480,M0147,V035,2025-02-08,2025-02-14,381,Yes,6.0,Yes
PO102481,M0026,V016,2025-09-09,2025-10-24,306,Yes,45.0,Yes
PO102482,M0126,V016,2025-12-12,2026-01-18,230,Yes,37.0,Yes
PO102483,M0026,V014,2025-01-20,2025-03-02,475,Yes,41.0,Yes
PO102484,M0177,V011,2025-03-16,2025-04-05,308,Yes,20.0,Yes
PO102485,M0173,V049,2026-04-21,2026-06-10,161,Yes,50.0,Yes
PO102486,M0053,V043,2025-03-21,2025-04-04,1,Yes,14.0,Yes
PO102487,M0087,V045,2025-08-28,2025-09-20,236,Yes,23.0,Yes
PO102488,M0128,V006,2025-04-17,2025-05-19,437,Yes,32.0,Yes
PO102489,M0129,V007,2025-02-26,2025-03-03,188,Yes,5.0,Yes
PO102490,M0196,V028,2025-02-10,2025-03-26,418,Yes,44.0,Yes
PO102491,M0171,V046,2025-01-28,2025-02-24,4,Yes,27.0,Yes
PO102492,M0087,V002,2025-06-22,2025-07-12,401,Yes,20.0,Yes
PO102493,M0043,V011,2025-02-28,2025-04-10,132,Yes,41.0,Yes
PO102494,M0158,V021,2025-03-27,2025-04-27,427,Yes,31.0,Yes
PO102495,M0077,V025,2025-03-23,2025-04-08,218,Yes,16.0,Yes
PO102496,M0094,V050,2025-04-14,2025-05-31,260,Yes,47.0,Yes
PO102497,M0112,V018,2025-08-29,2025-10-15,1,Yes,47.0,Yes
PO102498,M0052,V015,2026-04-19,2026-04-29,71,Yes,10.0,Yes
PO102499,M0128,V047,2025-03-04,2025-04-11,478,Yes,38.0,Yes
PO102500,M0163,V017,2025-07-30,2025-08-27,178,Yes,28.0,Yes
PO102501,M0020,V043,2025-06-23,2025-07-02,457,Yes,9.0,Yes
PO102502,M0138,V031,2025-04-13,2025-05-21,189,Yes,38.0,Yes
PO102503,M0055,V043,2026-01-10,2026-02-18,291,Yes,39.0,Yes
PO102504,M0074,V008,2025-01-27,2025-03-05,8,Yes,37.0,Yes
PO102505,M0068,V043,2025-01-14,2025-02-21,253,No,,Yes
PO102506,M0013,V009,2025-08-19,2025-09-25,408,Yes,37.0,Yes
PO102507,M0077,V035,2025-03-11,2025-04-20,467,Yes,40.0,Yes
PO102508,M0147,V041,2025-08-14,2025-08-20,292,Yes,6.0,Yes
PO102509,M0103,V047,2025-09-26,2025-10-25,434,Yes,29.0,Yes
PO102510,M0058,V032,2025-01-08,2025-03-09,244,Yes,60.0,Yes
PO102511,M0160,V006,2025-09-15,2025-10-20,123,Yes,35.0,Yes
PO102513,M0024,V045,2025-03-27,2025-05-11,283,Yes,45.0,Yes
PO102514,M0184,V022,2025-04-29,2025-05-28,32,Yes,29.0,Yes
PO102515,M0149,V015,2025-11-10,2025-12-08,334,Yes,28.0,Yes
PO102516,M0025,V037,2025-01-03,2025-01-24,377,Yes,21.0,Yes
PO102517,M0152,V050,2025-03-19,2025-05-10,146,Yes,52.0,Yes
PO102518,M0087,V039,2025-05-20,2025-05-26,156,Yes,6.0,Yes
PO102519,M0070,V005,2025-06-03,2025-06-30,413,Yes,27.0,Yes
PO102520,M0018,V042,2025-05-22,2025-07-16,16,Yes,55.0,Yes
PO102521,M0146,V022,2025-01-18,2025-01-27,355,Yes,9.0,Yes
PO102522,M0136,V025,2025-02-12,2025-03-11,47,Yes,27.0,Yes
PO102523,M0122,V046,2025-02-23,2025-03-15,251,Yes,20.0,Yes
PO102524,M0110,V048,2025-07-15,2025-09-04,187,Yes,51.0,Yes
PO102525,M0054,V048,2025-02-09,2025-03-28,31,Yes,47.0,Yes
PO102526,M0089,V047,2025-01-29,2025-03-15,260,Yes,45.0,Yes
PO102527,M0020,V025,2026-01-14,2026-01-25,421,Yes,11.0,Yes
PO102528,M0167,V042,2025-01-02,2025-02-25,17,Yes,54.0,Yes
PO102529,M0078,V042,2027-01-06,2027-02-17,39,Yes,42.0,Yes
PO102531,M0077,V036,2025-07-31,2025-09-22,430,Yes,53.0,Yes
PO102532,M0111,V028,2025-02-11,2025-03-09,474,Yes,26.0,Yes
PO102534,M0139,V015,2025-06-10,2025-06-17,39,Yes,7.0,Yes
PO102535,M0081,V015,2025-08-04,2025-09-07,489,No,,Yes
PO102536,M0052,V017,2025-06-11,2025-07-20,132,Yes,39.0,Yes
PO102537,M0107,V008,2025-01-19,2025-02-14,30,Yes,26.0,Yes
PO102538,M0103,V019,2025-06-18,2025-08-14,158,Yes,57.0,Yes
PO102539,M0065,V006,2025-06-25,2025-08-10,278,Yes,46.0,Yes
PO102540,M0160,V008,2025-05-09,2025-05-25,203,Yes,16.0,Yes
PO102541,M0132,V006,2025-06-24,2025-08-21,66,Yes,58.0,Yes
PO102542,M0117,V022,2025-08-13,2025-10-06,108,Yes,54.0,Yes
PO102543,M0172,V048,2025-04-25,2025-06-12,268,Yes,48.0,Yes
PO102544,M0196,V038,2025-01-12,2025-02-15,222,Yes,34.0,Yes
PO102545,M0141,V013,2025-03-22,2025-05-10,292,Yes,49.0,Yes
PO102546,M0047,V048,2025-01-10,2025-02-14,18,Yes,35.0,Yes
PO102547,M0005,V008,2025-03-04,2025-04-18,90,Yes,45.0,Yes
PO102548,M0161,V037,2025-03-04,2025-03-20,181,Yes,16.0,Yes
PO102549,M0181,V024,2025-01-09,2025-03-06,255,Yes,56.0,Yes
PO102550,M0133,V009,2025-02-21,2025-03-06,455,Yes,13.0,Yes
PO102551,M0048,V021,2025-01-15,2025-01-24,253,Yes,9.0,Yes
PO102552,M0148,V025,2025-07-18,2025-09-06,257,Yes,50.0,Yes
PO102553,M0128,V037,2025-12-21,2026-02-13,383,Yes,54.0,Yes
PO102554,M0055,V048,2025-01-10,2025-02-13,442,Yes,34.0,Yes
PO102555,M0170,V001,2026-01-08,2026-01-15,346,Yes,7.0,Yes
PO102556,M0191,V020,2025-03-30,2025-04-22,87,Yes,23.0,Yes
PO102557,M0120,V004,2025-02-12,2025-03-01,90,Yes,17.0,Yes
PO102558,M0069,V038,2025-01-10,2025-01-17,237,Yes,7.0,Yes
PO102559,M0164,V035,2025-03-25,2025-05-19,390,Yes,55.0,Yes
PO102560,M0137,V013,2025-07-09,2025-07-26,70,Yes,17.0,Yes
PO102561,M0158,V025,2025-05-28,2025-06-04,44,Yes,7.0,Yes
PO102562,M0197,V028,2025-01-07,2025-02-01,200,Yes,25.0,Yes
PO102563,M0112,V021,2025-01-10,2025-02-03,152,Yes,24.0,Yes
PO102564,M0145,V050,2025-03-03,2025-04-09,86,Yes,37.0,Yes
PO102565,M0187,V024,2025-02-11,2025-03-13,19,Yes,30.0,Yes
PO102567,M0016,V044,2025-02-09,2025-03-20,402,Yes,39.0,Yes
PO102569,M0052,V009,2025-11-14,2025-12-05,254,Yes,21.0,Yes
PO102570,M0094,V034,2025-03-04,2025-03-11,357,Yes,7.0,Yes
PO102571,M0119,V043,2025-10-11,2025-12-03,30,Yes,53.0,Yes
PO102572,M0038,V039,2025-02-16,2025-04-03,249,Yes,46.0,Yes
PO102573,M0062,V038,2025-03-19,2025-04-05,426,Yes,17.0,Yes
PO102574,M0039,V015,2025-01-31,2025-02-23,33,Yes,23.0,Yes
PO102575,M0192,V007,2025-05-03,2025-05-30,458,Yes,27.0,Yes
PO102576,M0176,V026,2026-04-09,2026-06-08,229,Yes,60.0,Yes
PO102577,M0196,V001,2025-04-22,2025-06-15,12,Yes,54.0,Yes
PO102578,M0077,V035,2025-02-23,2025-03-03,118,Yes,8.0,Yes
PO102579,M0112,V030,2025-05-06,2025-07-05,350,Yes,60.0,Yes
PO102580,M0106,V021,2025-01-16,2025-03-03,155,Yes,46.0,Yes
PO102581,M0082,V010,2025-09-21,2025-10-17,423,Yes,26.0,Yes
PO102583,M0163,V019,2025-03-13,2025-03-25,246,Yes,12.0,Yes
PO102584,M0053,V015,2025-04-16,2025-06-11,405,Yes,56.0,Yes
PO102585,M0106,V032,2025-04-28,2025-05-26,332,Yes,28.0,Yes
PO102586,M0069,V044,2025-01-09,2025-02-10,247,Yes,32.0,Yes
PO102587,M0074,V030,2025-05-18,2025-06-17,29,Yes,30.0,Yes
PO102588,M0166,V010,2025-02-03,2025-03-27,161,Yes,52.0,Yes
PO102589,M0042,V039,2025-05-31,2025-07-03,235,Yes,33.0,Yes
PO102590,M0066,V019,2025-07-27,2025-08-25,190,Yes,29.0,Yes
