shipment_id,po_id,actual_delivery_date,shipment_quantity,carrier,is_shipments_qty_given
S503131,PO101589,2025-07-28,249.0,Local,Yes
S503132,PO101318,2025-02-06,111.0,Sea,Yes
S503133,PO102089,2025-05-07,94.0,Sea,Yes
S503134,PO101947,2025-02-19,179.0,Sea,Yes
S503135,PO101308,2025-04-19,47.0,Local,Yes
S503136,PO102986,2025-01-20,282.0,UPS,Yes
S503137,PO100386,2025-03-16,340.0,DHL,Yes
S503138,PO102035,2025-04-02,362.0,UPS,Yes
S503139,PO101161,2025-02-08,92.0,FedEx,Yes
S503140,PO102025,2025-03-08,376.0,FedEx,Yes
S503141,PO102957,2025-10-08,212.0,UPS,Yes
S503142,PO100715,2026-01-18,75.0,UPS,Yes
S503143,PO102478,2025-05-01,378.0,Local,Yes
S503144,PO102601,2025-01-30,202.0,Local,Yes
S503145,PO102847,2025-03-29,297.0,Rail,Yes
S503146,PO100425,2025-05-16,308.0,Sea,Yes
S503147,PO101439,2025-07-01,211.0,Rail,Yes
S503148,PO102073,2025-09-25,338.0,Sea,Yes
S503149,PO100384,2025-06-25,134.0,FedEx,Yes
S503150,PO100055,2025-11-30,330.0,Rail,Yes
S503151,PO102681,2025-08-26,66.0,Rail,Yes
S503152,PO100105,2025-02-23,280.0,DHL,Yes
S503153,PO102896,2025-04-25,28.0,UPS,Yes
S503154,PO100669,2025-03-17,117.0,Local,Yes
S503155,PO100375,2025-05-18,370.0,Rail,Yes
S503156,PO100742,2025-08-10,317.0,Local,Yes
S503157,PO100966,2025-07-23,325.0,Sea,Yes
S503158,PO100307,2025-03-25,114.0,Rail,Yes
S503159,PO102138,2025-02-17,75.0,Sea,Yes
S503160,PO100801,2025-02-23,202.0,Rail,Yes
S503161,PO100109,2025-02-14,59.0,FedEx,Yes
S503162,PO101664,2026-09-17,386.0,DHL,Yes
S503163,PO102632,2025-01-31,15.0,Sea,Yes
S503164,PO100339,2025-02-15,231.0,UPS,Yes
S503165,PO101588,2025-03-30,105.0,UPS,Yes
S503166,PO100978,2025-05-03,165.0,FedEx,Yes
S503167,PO102403,2025-04-21,199.0,FedEx,Yes
S503168,PO101915,2025-07-16,354.0,UPS,Yes
S503169,PO100167,2025-03-16,35.0,Sea,Yes
S503170,PO100556,2025-02-06,162.0,UPS,Yes
S503171,PO100904,2025-05-05,245.0,DHL,Yes
S503172,PO100104,2025-11-26,287.0,Rail,Yes
S503173,PO102047,2025-06-26,383.0,DHL,Yes
S503174,PO102197,2025-09-08,19.0,UPS,Yes
S503175,PO100145,2025-03-08,280.0,Rail,Yes
S503176,PO102763,2025-05-29,340.0,UPS,Yes
S503177,PO100873,2025-04-17,348.0,DHL,Yes
S503178,PO100298,2025-05-12,182.0,DHL,Yes
S503179,PO101736,2025-05-04,147.0,Sea,Yes
S503180,PO100645,2025-11-19,374.0,Sea,Yes
S503181,PO102770,2025-02-22,176.0,DHL,Yes
S503182,PO100637,2025-02-18,163.0,Rail,Yes
S503183,PO102286,2025-05-02,0.0,Sea,No
S503184,PO102511,2025-10-18,47.0,Sea,Yes
S503185,PO102500,2025-08-27,256.0,Local,Yes
S503186,PO100783,2025-04-03,174.0,Local,Yes
S503187,PO100896,2025-04-22,0.0,Sea,No
S503188,PO100370,2025-02-26,121.0,UPS,Yes
S503189,PO100486,2025-02-13,350.0,Rail,Yes
S503190,PO102037,2025-02-28,145.0,FedEx,Yes
S503191,PO102212,2025-02-25,42.0,Sea,Yes
S503192,PO101360,2025-10-22,367.0,Local,Yes
S503193,PO100191,2025-10-12,29.0,Rail,Yes
S503194,PO100729,2025-03-13,380.0,Rail,Yes
S503195,PO102261,2025-05-19,273.0,Local,Yes
S503196,PO102621,2025-11-06,14.0,Rail,Yes
S503197,PO100956,2025-05-25,306.0,Rail,Yes
S503198,PO100380,2025-03-16,313.0,Local,Yes
S503199,PO102720,2025-11-08,189.0,DHL,Yes
S503200,PO100797,2025-05-12,360.0,Sea,Yes
S503201,PO100238,2025-07-12,295.0,UPS,Yes
S503202,PO102747,2025-02-20,183.0,FedEx,Yes
S503203,PO101105,2025-03-20,352.0,UPS,Yes
S503204,PO101386,2025-07-27,36.0,DHL,Yes
S503205,PO102552,2025-09-08,370.0,DHL,Yes
S503206,PO102249,2025-03-19,37.0,Rail,Yes
S503207,PO102967,2025-06-16,14.0,UPS,Yes
S503208,PO101527,2025-03-25,123.0,DHL,Yes
S503209,PO101667,2026-01-01,83.0,UPS,Yes
S503210,PO100036,2025-04-20,159.0,DHL,Yes
S503211,PO102691,2025-05-03,329.0,FedEx,Yes
S503212,PO101996,2026-03-08,102.0,DHL,Yes
S503213,PO101425,2026-03-12,337.0,UPS,Yes
S503214,PO102812,2025-06-16,83.0,Rail,Yes
S503215,PO102753,2025-03-20,44.0,UPS,Yes
S503216,PO102592,2025-05-01,68.0,Local,Yes
S503217,PO101490,2025-03-23,48.0,UPS,Yes
S503218,PO101224,2025-03-29,57.0,FedEx,Yes
S503219,PO102587,2025-07-06,75.0,Sea,Yes
S503220,PO102022,2026-01-22,22.0,FedEx,Yes
S503221,PO102441,2025-05-18,132.0,FedEx,Yes
S503222,PO100832,2025-03-20,302.0,DHL,Yes
S503223,PO100596,2025-06-15,267.0,FedEx,Yes
S503224,PO102440,2025-05-30,287.0,UPS,Yes
S503225,PO100699,2025-05-20,395.0,Sea,Yes
S503226,PO101646,2025-03-23,120.0,Rail,Yes
S503227,PO102018,2025-01-27,246.0,FedEx,Yes
S503228,PO100440,2025-02-18,56.0,UPS,Yes
S503229,PO101860,2025-07-15,38.0,DHL,Yes
S503230,PO101640,2025-06-16,245.0,DHL,Yes
S503231,PO101529,2025-05-20,21.0,Rail,Yes
S503232,PO102965,2025-07-31,110.0,Rail,Yes
S503233,PO102367,2025-06-20,94.0,UPS,Yes
S503234,PO102600,2025-07-15,394.0,Rail,Yes
S503235,PO101094,2025-04-02,136.0,Rail,Yes
S503236,PO100567,2025-05-14,231.0,DHL,Yes
S503237,PO102966,2025-08-03,8.0,UPS,Yes
S503238,PO100235,2025-07-02,328.0,Sea,Yes
S503239,PO101304,2025-05-16,375.0,Rail,Yes
S503240,PO101185,2025-12-10,290.0,UPS,Yes
S503241,PO101032,2025-02-21,251.0,FedEx,Yes
S503242,PO102107,2025-12-22,361.0,DHL,Yes
S503243,PO102940,2025-02-28,397.0,Sea,Yes
S503244,PO101840,2025-04-17,87.0,DHL,Yes
S503245,PO100224,2025-02-22,204.0,DHL,Yes
S503246,PO101842,2025-04-23,219.0,Local,Yes
S503247,PO102747,2025-02-20,241.0,UPS,Yes
S503248,PO100581,2026-06-21,320.0,FedEx,Yes
S503249,PO100168,2025-03-08,258.0,Rail,Yes
S503250,PO101465,2025-01-15,109.0,FedEx,Yes
S503251,PO100013,2025-02-16,256.0,UPS,Yes
S503252,PO102211,2025-07-20,282.0,DHL,Yes
S503253,PO101443,2025-04-22,220.0,Local,Yes
S503254,PO102804,2025-04-13,83.0,UPS,Yes
S503255,PO101870,2025-09-08,107.0,Sea,Yes
S503256,PO101543,2025-03-10,69.0,Sea,Yes
S503257,PO101689,2025-07-20,97.0,UPS,Yes
S503258,PO101571,2025-03-12,212.0,Rail,Yes
S503259,PO101051,2025-05-16,286.0,FedEx,Yes
S503260,PO101731,2025-05-08,237.0,FedEx,Yes
S503261,PO100445,2025-12-31,8.0,Rail,Yes
S503262,PO100715,2026-01-05,294.0,Local,Yes
S503263,PO100818,2025-02-14,189.0,DHL,Yes
S503264,PO102151,2025-02-09,81.0,DHL,Yes
S503265,PO102789,2026-10-15,108.0,Sea,Yes
S503266,PO100425,2025-06-02,321.0,Local,Yes
S503267,PO101124,2025-07-16,67.0,Rail,Yes
S503268,PO101564,2025-09-02,174.0,UPS,Yes
S503269,PO102686,2025-02-05,346.0,FedEx,Yes
S503270,PO100849,2025-06-26,351.0,UPS,Yes
S503271,PO101545,2025-05-08,328.0,FedEx,Yes
S503272,PO101129,2025-03-19,43.0,UPS,Yes
S503273,PO101702,2025-04-04,187.0,Rail,Yes
S503274,PO102001,2025-03-24,302.0,Rail,Yes
S503275,PO102816,2025-04-19,200.0,Local,Yes
S503276,PO100276,2025-08-31,381.0,UPS,Yes
S503277,PO101806,2025-05-30,39.0,UPS,Yes
S503278,PO102947,2025-05-15,220.0,Local,Yes
S503279,PO102235,2025-06-24,307.0,Local,Yes
S503280,PO101939,2025-02-15,4.0,Rail,Yes
S503281,PO102152,2025-08-08,121.0,Rail,Yes
S503282,PO100545,2025-03-18,336.0,Sea,Yes
S503283,PO102427,2026-02-01,77.0,UPS,Yes
S503284,PO100109,2025-02-08,179.0,Rail,Yes
S503285,PO100544,2025-06-26,133.0,Rail,Yes
S503286,PO102401,2025-02-17,311.0,UPS,Yes
S503287,PO100742,2025-08-23,229.0,Local,Yes
S503288,PO102364,2025-06-22,276.0,UPS,Yes
S503289,PO101289,2025-02-10,0.0,DHL,No
S503290,PO101875,2025-05-21,164.0,UPS,Yes
S503291,PO101088,2026-08-13,290.0,DHL,Yes
S503292,PO100332,2025-01-16,378.0,UPS,Yes
S503293,PO101536,2025-04-11,109.0,DHL,Yes
S503294,PO101156,2025-03-28,126.0,DHL,Yes
S503295,PO100591,2025-07-07,240.0,UPS,Yes
S503296,PO100782,2025-04-17,310.0,Sea,Yes
S503297,PO100539,2025-02-04,389.0,Rail,Yes
S503298,PO102782,2026-06-29,345.0,FedEx,Yes
S503299,PO101558,2025-09-01,146.0,Rail,Yes
S503300,PO101519,2025-11-16,0.0,DHL,No
S503301,PO102668,2025-07-17,183.0,UPS,Yes
S503302,PO100618,2025-08-07,309.0,UPS,Yes
S503303,PO102956,2025-07-19,306.0,UPS,Yes
S503304,PO101833,2025-07-25,72.0,UPS,Yes
S503305,PO100991,2025-06-30,219.0,Sea,Yes
S503306,PO102146,2025-04-12,207.0,FedEx,Yes
S503307,PO102364,2025-06-20,173.0,Local,Yes
S503308,PO102170,2025-07-05,141.0,DHL,Yes
S503309,PO102846,2025-08-15,272.0,FedEx,Yes
S503310,PO101616,2026-11-01,214.0,Rail,Yes
S503311,PO101518,2025-04-01,269.0,Local,Yes
S503312,PO102504,2025-03-18,20.0,Local,Yes
S503313,PO100521,2025-03-12,66.0,UPS,Yes
S503314,PO102567,2025-03-26,303.0,FedEx,Yes
S503315,PO100916,2025-03-04,147.0,Rail,Yes
S503316,PO100716,2025-08-27,165.0,UPS,Yes
S503317,PO102362,2025-03-08,378.0,UPS,Yes
S503318,PO102756,2025-05-18,310.0,Sea,Yes
S503319,PO102757,2025-11-29,6.0,DHL,Yes
S503320,PO101936,2025-04-16,14.0,Local,Yes
S503321,PO100559,2025-05-16,132.0,Rail,Yes
S503322,PO100968,2025-06-08,342.0,Local,Yes
S503323,PO102403,2025-04-22,243.0,FedEx,Yes
S503324,PO101077,2025-07-04,231.0,DHL,Yes
S503325,PO100889,2025-03-25,228.0,UPS,Yes
S503326,PO100792,2025-06-04,162.0,DHL,Yes
S503327,PO102312,2025-04-29,283.0,UPS,Yes
S503328,PO100981,2025-07-20,263.0,DHL,Yes
S503329,PO100801,2025-02-26,131.0,UPS,Yes
S503330,PO100042,2025-02-26,225.0,Local,Yes
S503331,PO101609,2025-05-17,258.0,Local,Yes
S503332,PO102909,2025-03-22,234.0,Local,Yes
S503333,PO101777,2025-04-17,336.0,Local,Yes
S503334,PO100349,2025-05-26,316.0,DHL,Yes
S503335,PO101567,2025-02-20,24.0,UPS,Yes
S503336,PO101129,2025-03-15,271.0,Local,Yes
S503337,PO102959,2025-08-31,95.0,DHL,Yes
S503338,PO102048,2025-04-28,142.0,UPS,Yes
S503339,PO101780,2025-03-05,182.0,DHL,Yes
S503340,PO100583,2025-03-25,206.0,Sea,Yes
S503341,PO100431,2025-08-20,390.0,Local,Yes
S503342,PO101932,2025-06-20,81.0,FedEx,Yes
S503343,PO102100,2025-11-27,274.0,DHL,Yes
S503344,PO102987,2025-04-03,276.0,Local,Yes
S503345,PO102567,2025-04-09,371.0,Rail,Yes
S503346,PO101348,2026-08-09,208.0,UPS,Yes
S503347,PO102194,2025-02-25,296.0,Sea,Yes
S503348,PO102030,2025-03-12,39.0,Local,Yes
S503349,PO101189,2025-06-15,288.0,Rail,Yes
S503350,PO101162,2025-03-28,124.0,DHL,Yes
S503351,PO102676,2025-04-22,364.0,DHL,Yes
S503352,PO100298,2025-05-29,283.0,Rail,Yes
S503353,PO101939,2025-02-06,0.0,Sea,No
S503354,PO100788,2025-05-28,180.0,Rail,Yes
S503355,PO100849,2025-06-16,97.0,UPS,Yes
S503356,PO102225,2025-05-13,191.0,DHL,Yes
S503357,PO102889,2025-05-15,74.0,Rail,Yes
S503358,PO101377,2025-05-09,273.0,FedEx,Yes
S503359,PO101177,2025-03-12,49.0,FedEx,Yes
S503360,PO101949,2025-04-19,337.0,Rail,Yes
S503361,PO100877,2025-05-20,210.0,UPS,Yes
S503362,PO101138,2025-04-30,116.0,DHL,Yes
S503363,PO101577,2025-07-04,23.0,FedEx,Yes
S503364,PO102806,2025-08-08,98.0,Rail,Yes
S503365,PO102492,2025-07-18,328.0,Rail,Yes
S503366,PO102755,2025-03-15,397.0,Local,Yes
S503367,PO102649,2025-05-20,313.0,Rail,Yes
S503368,PO101646,2025-03-26,190.0,UPS,Yes
S503369,PO101903,2025-02-16,182.0,FedEx,Yes
S503370,PO101382,2026-03-18,148.0,Local,Yes
S503371,PO100144,2025-03-15,342.0,FedEx,Yes
S503372,PO102322,2025-06-08,23.0,FedEx,Yes
S503373,PO102556,2025-05-04,105.0,UPS,Yes
S503374,PO101202,2025-02-26,163.0,Rail,Yes
S503375,PO102800,2025-07-30,67.0,UPS,Yes
S503376,PO101861,2025-05-21,290.0,Rail,Yes
S503377,PO101854,2026-01-01,289.0,Local,Yes
S503378,PO102524,2025-09-01,46.0,UPS,Yes
S503379,PO101866,2025-02-20,81.0,UPS,Yes
S503380,PO101098,2025-08-20,147.0,Sea,Yes
S503381,PO101151,2025-09-27,222.0,DHL,Yes
S503382,PO101734,2025-02-09,343.0,UPS,Yes
S503383,PO102713,2025-04-21,15.0,Sea,Yes
S503384,PO100567,2025-05-01,379.0,DHL,Yes
S503385,PO101813,2025-01-25,121.0,Rail,Yes
S503386,PO100530,2025-08-31,78.0,Rail,Yes
S503387,PO102206,2025-04-04,322.0,Rail,Yes
S503388,PO101561,2025-03-19,295.0,Sea,Yes
S503389,PO100680,2025-09-11,241.0,Sea,Yes
S503390,PO102070,2025-07-27,18.0,DHL,Yes
S503391,PO101070,2025-03-24,256.0,Rail,Yes
S503392,PO102572,2025-04-16,277.0,FedEx,Yes
S503393,PO100728,2025-02-09,27.0,UPS,Yes
S503394,PO101729,2025-06-27,2.0,Sea,Yes
S503395,PO102191,2025-11-28,353.0,Sea,Yes
S503396,PO100667,2025-03-11,295.0,Sea,Yes
S503397,PO101612,2025-05-26,312.0,DHL,Yes
S503398,PO100680,2025-09-04,363.0,Rail,Yes
S503399,PO100972,2025-07-01,383.0,FedEx,Yes
S503400,PO102846,2025-08-18,239.0,UPS,Yes
S503401,PO102132,2025-05-06,13.0,UPS,Yes
S503402,PO102463,2025-05-15,382.0,Rail,Yes
S503403,PO102741,2025-03-22,184.0,FedEx,Yes
S503404,PO102529,2027-02-15,194.0,DHL,Yes
S503405,PO102503,2026-02-28,56.0,Sea,Yes
S503406,PO100826,2025-04-01,230.0,Sea,Yes
S503407,PO100296,2025-07-21,28.0,Rail,Yes
S503408,PO101253,2025-03-02,320.0,UPS,Yes
S503409,PO102997,2025-03-21,71.0,Sea,Yes
S503410,PO102727,2025-03-22,210.0,UPS,Yes
S503411,PO102425,2025-11-01,184.0,UPS,Yes
S503412,PO102468,2025-04-06,375.0,Rail,Yes
S503413,PO102152,2025-07-28,0.0,Local,No
S503414,PO101728,2025-05-20,41.0,Local,Yes
S503415,PO102024,2025-04-18,260.0,Local,Yes
S503416,PO100329,2025-04-01,344.0,FedEx,Yes
S503417,PO102486,2025-03-31,84.0,Rail,Yes
S503418,PO101155,2025-06-28,46.0,UPS,Yes
S503419,PO101890,2025-02-17,159.0,Sea,Yes
S503420,PO100381,2025-07-08,344.0,FedEx,Yes
S503421,PO102185,2025-05-13,7.0,Local,Yes
S503422,PO102990,2025-03-03,333.0,DHL,Yes
S503423,PO100842,2025-03-27,136.0,FedEx,Yes
S503424,PO102317,2025-03-10,183.0,FedEx,Yes
S503425,PO100395,2025-12-15,197.0,Rail,Yes
S503426,PO102960,2025-03-03,172.0,Sea,Yes
S503427,PO102511,2025-11-07,397.0,FedEx,Yes
S503428,PO100449,2025-02-07,349.0,Sea,Yes
S503429,PO101354,2025-05-25,276.0,Rail,Yes
S503430,PO101986,2025-07-04,78.0,DHL,Yes
S503431,PO101308,2025-04-03,178.0,UPS,Yes
S503432,PO101297,2025-02-25,27.0,UPS,Yes
S503433,PO102067,2025-03-22,120.0,Local,Yes
S503434,PO102286,2025-04-27,281.0,Local,Yes
S503435,PO101293,2025-05-26,0.0,DHL,No
S503436,PO102465,2025-02-18,196.0,UPS,Yes
S503437,PO101849,2025-06-09,277.0,Local,Yes
S503438,PO100185,2025-07-02,18.0,Sea,Yes
S503439,PO101233,2025-02-05,295.0,FedEx,Yes
S503440,PO101437,2025-06-24,271.0,Rail,Yes
S503441,PO100252,2025-10-03,53.0,Local,Yes
S503442,PO100018,2025-03-27,294.0,DHL,Yes
S503443,PO102759,2025-02-17,52.0,UPS,Yes
S503444,PO101159,2025-01-16,216.0,DHL,Yes
S503445,PO100222,2025-02-08,72.0,Rail,Yes
S503446,PO100002,2025-06-28,28.0,Rail,Yes
S503447,PO101259,2025-05-15,252.0,DHL,Yes
S503448,PO100853,2025-11-02,374.0,Local,Yes
S503449,PO101488,2025-05-04,35.0,Local,Yes
S503450,PO100227,2025-05-04,201.0,UPS,Yes
S503451,PO102960,2025-03-17,249.0,Sea,Yes
S503452,PO101677,2025-04-17,99.0,UPS,Yes
S503453,PO100498,2026-04-08,308.0,FedEx,Yes
S503454,PO102568,2025-08-18,140.0,Sea,Yes
S503455,PO102749,2025-06-06,83.0,FedEx,Yes
S503456,PO101885,2025-05-21,48.0,UPS,Yes
S503457,PO102964,2025-09-26,278.0,Sea,Yes
S503458,PO102015,2025-03-20,379.0,Sea,Yes
S503459,PO101162,2025-04-18,248.0,FedEx,Yes
S503460,PO101299,2025-07-16,383.0,DHL,Yes
S503461,PO102338,2025-02-01,177.0,Local,Yes
S503462,PO101076,2025-05-11,52.0,Sea,Yes
S503463,PO100714,2025-03-20,79.0,Sea,Yes
S503464,PO100947,2025-11-15,385.0,FedEx,Yes
S503465,PO102695,2025-05-30,322.0,Sea,Yes
S503466,PO102731,2025-05-27,64.0,FedEx,Yes
S503467,PO100869,2026-01-25,8.0,DHL,Yes
S503468,PO101070,2025-03-12,214.0,Sea,Yes
S503469,PO100093,2025-04-21,0.0,Rail,No
S503470,PO102987,2025-04-15,256.0,UPS,Yes
S503471,PO100559,2025-05-31,243.0,DHL,Yes
S503472,PO101775,2025-04-25,198.0,Rail,Yes
S503473,PO102260,2025-08-18,94.0,DHL,Yes
S503474,PO100435,2025-07-05,207.0,Local,Yes
S503475,PO100851,2025-07-15,15.0,DHL,Yes
S503476,PO102555,2026-01-13,0.0,DHL,No
S503477,PO102883,2025-02-13,378.0,Local,Yes
S503478,PO102698,2025-05-03,75.0,Sea,Yes
S503479,PO100204,2025-05-11,104.0,UPS,Yes
S503480,PO102428,2025-03-14,294.0,Rail,Yes
S503481,PO101099,2025-03-30,168.0,FedEx,Yes
S503482,PO100076,2025-07-15,115.0,UPS,Yes
S503483,PO100815,2025-04-30,39.0,DHL,Yes
S503484,PO100767,2025-10-19,364.0,FedEx,Yes
S503485,PO102457,2025-06-19,273.0,Local,Yes
S503486,PO100105,2025-02-21,135.0,UPS,Yes
S503487,PO102598,2025-03-23,374.0,Sea,Yes
S503488,PO102873,2025-05-04,232.0,Rail,Yes
S503489,PO102135,2025-10-05,39.0,UPS,Yes
S503490,PO101746,2025-01-25,291.0,UPS,Yes
S503491,PO102928,2025-07-12,307.0,Sea,Yes
S503492,PO101465,2025-01-24,47.0,FedEx,Yes
S503493,PO102587,2025-06-25,36.0,Local,Yes
S503494,PO100244,2025-01-28,320.0,Sea,Yes
S503495,PO102625,2026-03-17,95.0,Local,Yes
S503496,PO101405,2025-04-18,361.0,Sea,Yes
S503497,PO100981,2025-07-10,13.0,UPS,Yes
S503498,PO102764,2025-03-01,146.0,Local,Yes
S503499,PO101736,2025-04-20,368.0,FedEx,Yes
S503500,PO100141,2025-02-16,65.0,FedEx,Yes
S503501,PO100892,2025-09-20,228.0,Rail,Yes
S503502,PO101391,2025-01-31,242.0,Local,Yes
S503503,PO102399,2025-07-17,8.0,Rail,Yes
S503504,PO100544,2025-06-21,304.0,Sea,Yes
S503505,PO102960,2025-03-14,341.0,DHL,Yes
S503506,PO102199,2025-04-27,43.0,FedEx,Yes
S503507,PO101469,2025-08-04,244.0,UPS,Yes
S503508,PO102700,2025-05-25,181.0,FedEx,Yes
S503509,PO100762,2025-03-03,85.0,DHL,Yes
S503510,PO100623,2025-05-30,155.0,UPS,Yes
S503511,PO100655,2025-03-24,275.0,Local,Yes
S503512,PO102497,2025-10-10,23.0,Local,Yes
S503513,PO102768,2025-05-22,115.0,FedEx,Yes
S503514,PO101247,2025-03-13,306.0,UPS,Yes
S503515,PO100042,2025-02-09,299.0,Sea,Yes
S503516,PO102311,2025-10-31,99.0,UPS,Yes
S503517,PO101026,2025-09-17,104.0,Rail,Yes
S503518,PO101660,2025-05-15,372.0,DHL,Yes
S503519,PO101291,2025-03-24,51.0,Local,Yes
S503520,PO100595,2025-05-25,362.0,FedEx,Yes
S503521,PO101012,2026-02-21,112.0,UPS,Yes
S503522,PO102224,2025-01-18,244.0,Local,Yes
S503523,PO102110,2025-02-03,169.0,FedEx,Yes
S503524,PO100957,2025-02-15,72.0,Local,Yes
S503525,PO100560,2025-07-07,139.0,FedEx,Yes
S503526,PO101330,2025-05-20,336.0,Local,Yes
S503527,PO101312,2025-05-30,231.0,Sea,Yes
S503528,PO101821,2025-03-02,239.0,Rail,Yes
S503529,PO101550,2026-02-23,253.0,DHL,Yes
S503530,PO100849,2025-06-28,49.0,Local,Yes
S503531,PO101278,2025-01-27,303.0,DHL,Yes
S503532,PO102651,2025-04-20,72.0,Local,Yes
S503533,PO101533,2025-02-23,263.0,UPS,Yes
S503534,PO101814,2025-02-03,322.0,Rail,Yes
S503535,PO101741,2025-07-24,222.0,Sea,Yes
S503536,PO100605,2025-05-15,77.0,Rail,Yes
S503537,PO102877,2025-04-15,62.0,DHL,Yes
S503538,PO101486,2025-04-16,0.0,UPS,No
S503539,PO101294,2025-08-24,294.0,FedEx,Yes
S503540,PO100745,2025-12-02,125.0,Rail,Yes
S503541,PO100557,2025-05-21,229.0,Sea,Yes
S503542,PO102111,2025-03-08,340.0,UPS,Yes
S503543,PO100941,2025-04-23,161.0,UPS,Yes
S503544,PO102296,2025-03-24,29.0,DHL,Yes
S503545,PO101269,2025-04-17,114.0,Sea,Yes
S503546,PO100939,2025-06-13,79.0,UPS,Yes
S503547,PO101610,2025-10-10,23.0,UPS,Yes
S503548,PO102204,2025-07-21,106.0,FedEx,Yes
S503549,PO102782,2026-06-17,131.0,DHL,Yes
S503550,PO101725,2025-03-15,0.0,DHL,No
S503551,PO100984,2025-08-06,173.0,Sea,Yes
S503552,PO101587,2025-03-28,264.0,UPS,Yes
S503553,PO101336,2025-03-28,342.0,FedEx,Yes
S503554,PO101874,2025-07-26,373.0,Local,Yes
S503555,PO100661,2026-07-28,285.0,Rail,Yes
S503556,PO100032,2025-02-06,2.0,DHL,Yes
S503557,PO101816,2025-03-21,233.0,FedEx,Yes
S503558,PO102605,2025-05-11,369.0,Sea,Yes
S503559,PO102120,2025-08-16,251.0,FedEx,Yes
S503560,PO101889,2026-09-02,321.0,UPS,Yes
S503561,PO102872,2025-11-06,108.0,Rail,Yes
S503562,PO101156,2025-03-15,0.0,DHL,No
S503563,PO100060,2025-04-30,180.0,Local,Yes
S503564,PO101543,2025-03-08,213.0,UPS,Yes
S503565,PO100271,2025-08-27,293.0,DHL,Yes
S503566,PO102293,2025-05-10,72.0,Sea,Yes
S503567,PO101199,2025-01-29,283.0,DHL,Yes
S503568,PO102675,2025-03-08,175.0,FedEx,Yes
S503569,PO101806,2025-05-29,123.0,Rail,Yes
S503570,PO102752,2025-02-22,227.0,Local,Yes
S503571,PO102709,2025-04-09,390.0,Rail,Yes
S503572,PO101154,2025-05-05,301.0,FedEx,Yes
S503573,PO101125,2025-04-30,83.0,Local,Yes
S503574,PO100309,2025-02-26,253.0,Local,Yes
S503575,PO101315,2025-06-01,146.0,UPS,Yes
S503576,PO101745,2025-05-01,120.0,Local,Yes
S503577,PO102542,2025-10-14,65.0,DHL,Yes
S503578,PO100337,2025-06-24,281.0,Rail,Yes
S503579,PO102626,2025-02-22,283.0,Sea,Yes
S503580,PO100009,2025-06-11,391.0,Sea,Yes
S503581,PO100048,2025-05-07,106.0,Rail,Yes
S503582,PO101510,2025-08-03,300.0,UPS,Yes
S503583,PO102670,2025-06-05,107.0,Local,Yes
S503584,PO101344,2025-07-28,36.0,FedEx,Yes
S503585,PO100730,2025-02-25,147.0,DHL,Yes
S503586,PO100794,2025-02-18,262.0,UPS,Yes
S503587,PO101648,2025-07-23,159.0,Local,Yes
S503588,PO100132,2025-02-26,265.0,Sea,Yes
S503589,PO102130,2025-03-02,202.0,FedEx,Yes
S503590,PO102104,2025-09-16,155.0,Local,Yes
S503591,PO100375,2025-05-16,13.0,UPS,Yes
S503592,PO102396,2025-03-23,297.0,FedEx,Yes
S503593,PO100270,2025-08-21,384.0,FedEx,Yes
S503594,PO101506,2025-06-18,322.0,FedEx,Yes
S503595,PO102158,2025-05-17,85.0,FedEx,Yes
S503596,PO102916,2025-07-07,280.0,Local,Yes
S503597,PO102934,2025-07-12,245.0,FedEx,Yes
S503598,PO100075,2025-08-02,300.0,Local,Yes
S503599,PO101956,2025-06-07,362.0,FedEx,Yes
S503600,PO101666,2025-03-14,354.0,FedEx,Yes
S503601,PO100328,2025-05-21,316.0,UPS,Yes
S503602,PO102169,2025-04-05,9.0,Local,Yes
S503603,PO100040,2025-01-28,386.0,Sea,Yes
S503604,PO101190,2025-02-16,247.0,Local,Yes
S503605,PO102969,2025-04-05,312.0,Rail,Yes
S503606,PO102689,2025-03-30,278.0,Sea,Yes
S503607,PO102326,2025-05-15,238.0,UPS,Yes
S503608,PO102810,2025-03-17,203.0,Local,Yes
S503609,PO102516,2025-02-05,247.0,UPS,Yes
S503610,PO102056,2025-03-30,235.0,Sea,Yes
S503611,PO100012,2025-09-14,81.0,UPS,Yes
S503612,PO100923,2025-08-14,356.0,UPS,Yes
S503613,PO102970,2025-03-23,13.0,DHL,Yes
S503614,PO101842,2025-04-07,327.0,Local,Yes
S503615,PO101232,2025-04-05,16.0,UPS,Yes
S503616,PO101214,2025-05-30,45.0,DHL,Yes
S503617,PO100652,2025-06-04,321.0,DHL,Yes
S503618,PO101703,2025-05-21,139.0,FedEx,Yes
S503619,PO100620,2025-03-17,326.0,FedEx,Yes
S503620,PO101962,2025-10-06,148.0,Sea,Yes
S503621,PO101645,2025-07-10,355.0,Local,Yes
S503622,PO102243,2026-11-08,236.0,FedEx,Yes
S503623,PO100416,2025-04-01,191.0,Sea,Yes
S503624,PO100663,2025-03-03,101.0,Local,Yes
S503625,PO101778,2025-02-14,105.0,Sea,Yes
S503626,PO101379,2025-06-26,250.0,DHL,Yes
S503627,PO100147,2025-04-30,396.0,DHL,Yes
S503628,PO102045,2025-07-13,94.0,Local,Yes
S503629,PO101388,2026-04-06,220.0,Sea,Yes
