shipment_id,po_id,actual_delivery_date,shipment_quantity,carrier
S503151,PO102681,26-08-2025,66,Rail
S503152,PO100105,23-02-2025,280,DHL
S503153,PO102896,25-04-2025,28,UPS
S503154,PO100669,17-03-2025,117,Local
S503155,PO100375,18-05-2025,370,Rail
S503156,PO100742,10-08-2025,317,Local
S503157,PO100966,23-07-2025,325,Sea
S503158,PO100307,25-03-2025,114,Rail
S503159,PO102138,17-02-2025,75,Sea
S503160,PO100801,23-02-2025,202,Rail
S503161,PO100109,14-02-2025,59,FedEx
S503162,PO101664,17-09-2026,386,DHL
S503163,PO102632,31-01-2025,15,Sea
S503164,PO100339,15-02-2025,231,UPS
S503165,PO101588,30-03-2025,105,UPS
S503166,PO100978,03-05-2025,165,FedEx
S503167,PO102403,21-04-2025,199,FedEx
S503168,PO101915,16-07-2025,354,UPS
S503169,PO100167,16-03-2025,35,Sea
S503170,PO100556,06-02-2025,162,UPS
S503171,PO100904,05-05-2025,245,DHL
S503172,PO100104,26-11-2025,287,Rail
S503173,PO102047,26-06-2025,383,DHL
S503174,PO102197,08-09-2025,19,UPS
S503175,PO100145,08-03-2025,280,Rail
S503176,PO102763,29-05-2025,340,UPS
S503177,PO100873,17-04-2025,348,DHL
S503178,PO100298,12-05-2025,182,DHL
S503179,PO101736,04-05-2025,147,Sea
S503180,PO100645,19-11-2025,374,Sea
S503181,PO102770,22-02-2025,176,DHL
S503182,PO100637,18-02-2025,163,Rail
S503183,PO102286,02-05-2025,,Sea
S503184,PO102511,18-10-2025,47,Sea
S503185,PO102500,27-08-2025,256,Local
S503186,PO100783,03-04-2025,174,Local
S503187,PO100896,22-04-2025,,Sea
S503188,PO100370,26-02-2025,121,UPS
S503189,PO100486,13-02-2025,350,Rail
S503190,PO102037,28-02-2025,145,FedEx
S503191,PO102212,25-02-2025,42,Sea
S503192,PO101360,22-10-2025,367,Local
S503193,PO100191,12-10-2025,29,Rail
S503194,PO100729,13-03-2025,380,Rail
S503195,PO102261,19-05-2025,273,Local
S503196,PO102621,06-11-2025,14,Rail
S503197,PO100956,25-05-2025,306,Rail
S503198,PO100380,16-03-2025,313,Local
S503199,PO102720,08-11-2025,189,DHL
S503200,PO100797,12-05-2025,360,Sea
S503201,PO100238,12-07-2025,295,UPS
S503202,PO102747,20-02-2025,183,FedEx
S503203,PO101105,20-03-2025,352,UPS
S503204,PO101386,27-07-2025,36,DHL
S503205,PO102552,08-09-2025,370,DHL
S503206,PO102249,19-03-2025,37,Rail
S503207,PO102967,16-06-2025,14,UPS
S503208,PO101527,25-03-2025,123,DHL
S503209,PO101667,01-01-2026,83,UPS
S503210,PO100036,20-04-2025,159,DHL
S503211,PO102691,03-05-2025,329,FedEx
S503212,PO101996,08-03-2026,102,DHL
S503213,PO101425,12-03-2026,337,UPS
S503214,PO102812,16-06-2025,83,Rail
S503215,PO102753,20-03-2025,44,UPS
S503216,PO102592,01-05-2025,68,Local
S503217,PO101490,23-03-2025,48,UPS
S503218,PO101224,29-03-2025,57,FedEx
S503219,PO102587,06-07-2025,75,Sea
S503220,PO102022,22-01-2026,22,FedEx
S503221,PO102441,18-05-2025,132,FedEx
S503222,PO100832,20-03-2025,302,DHL
S503223,PO100596,15-06-2025,267,FedEx
S503224,PO102440,30-05-2025,287,UPS
S503225,PO100699,20-05-2025,395,Sea
S503226,PO101646,23-03-2025,120,Rail
S503227,PO102018,27-01-2025,246,FedEx
S503228,PO100440,18-02-2025,56,UPS
S503229,PO101860,15-07-2025,38,DHL
S503230,PO101640,16-06-2025,245,DHL
S503231,PO101529,20-05-2025,21,Rail
S503232,PO102965,31-07-2025,110,Rail
S503233,PO102367,20-06-2025,94,UPS
S503234,PO102600,15-07-2025,394,Rail
S503235,PO101094,02-04-2025,136,Rail
S503236,PO100567,14-05-2025,231,DHL
S503237,PO102966,03-08-2025,8,UPS
S503238,PO100235,02-07-2025,328,Sea
S503239,PO101304,16-05-2025,375,Rail
S503240,PO101185,10-12-2025,290,UPS
S503241,PO101032,21-02-2025,251,FedEx
S503242,PO102107,22-12-2025,361,DHL
S503243,PO102940,28-02-2025,397,Sea
S503244,PO101840,17-04-2025,87,DHL
S503245,PO100224,22-02-2025,204,DHL
S503246,PO101842,23-04-2025,219,Local
S503247,PO102747,20-02-2025,241,UPS
S503248,PO100581,21-06-2026,320,FedEx
S503249,PO100168,08-03-2025,258,Rail
S503250,PO101465,15-01-2025,109,FedEx
S503251,PO100013,16-02-2025,256,UPS
S503252,PO102211,20-07-2025,282,DHL
S503253,PO101443,22-04-2025,220,Local
S503254,PO102804,13-04-2025,83,UPS
S503255,PO101870,08-09-2025,107,Sea
S503256,PO101543,10-03-2025,69,Sea
S503257,PO101689,20-07-2025,97,UPS
S503258,PO101571,12-03-2025,212,Rail
S503259,PO101051,16-05-2025,286,FedEx
S503260,PO101731,08-05-2025,237,FedEx
S503261,PO100445,31-12-2025,8,Rail
S503262,PO100715,05-01-2026,294,Local
S503263,PO100818,14-02-2025,189,DHL
S503264,PO102151,09-02-2025,81,DHL
S503265,PO102789,15-10-2026,108,Sea
S503266,PO100425,02-06-2025,321,Local
S503267,PO101124,16-07-2025,67,Rail
S503268,PO101564,02-09-2025,174,UPS
S503269,PO102686,05-02-2025,346,FedEx
S503270,PO100849,26-06-2025,351,UPS
S503271,PO101545,08-05-2025,328,FedEx
S503272,PO101129,19-03-2025,43,UPS
S503273,PO101702,04-04-2025,187,Rail
S503274,PO102001,24-03-2025,302,Rail
S503275,PO102816,19-04-2025,200,Local
S503276,PO100276,31-08-2025,381,UPS
S503277,PO101806,30-05-2025,39,UPS
S503278,PO102947,15-05-2025,220,Local
S503279,PO102235,24-06-2025,307,Local
S503280,PO101939,15-02-2025,4,Rail
S503281,PO102152,08-08-2025,121,Rail
S503282,PO100545,18-03-2025,336,Sea
S503283,PO102427,01-02-2026,77,UPS
S503284,PO100109,08-02-2025,179,Rail
S503285,PO100544,26-06-2025,133,Rail
S503286,PO102401,17-02-2025,311,UPS
S503287,PO100742,23-08-2025,229,Local
S503288,PO102364,22-06-2025,276,UPS
S503289,PO101289,10-02-2025,,DHL
S503290,PO101875,21-05-2025,164,UPS
S503291,PO101088,13-08-2026,290,DHL
S503292,PO100332,16-01-2025,378,UPS
S503293,PO101536,11-04-2025,109,DHL
S503294,PO101156,28-03-2025,126,DHL
S503295,PO100591,07-07-2025,240,UPS
S503296,PO100782,17-04-2025,310,Sea
S503297,PO100539,04-02-2025,389,Rail
S503298,PO102782,29-06-2026,345,FedEx
S503299,PO101558,01-09-2025,146,Rail
S503300,PO101519,16-11-2025,,DHL
S503301,PO102668,17-07-2025,183,UPS
S503302,PO100618,07-08-2025,309,UPS
S503303,PO102956,19-07-2025,306,UPS
S503304,PO101833,25-07-2025,72,UPS
S503305,PO100991,30-06-2025,219,Sea
S503306,PO102146,12-04-2025,207,FedEx
S503307,PO102364,20-06-2025,173,Local
S503308,PO102170,05-07-2025,141,DHL
S503309,PO102846,15-08-2025,272,FedEx
S503310,PO101616,01-11-2026,214,Rail
S503311,PO101518,01-04-2025,269,Local
S503312,PO102504,18-03-2025,20,Local
S503313,PO100521,12-03-2025,66,UPS
S503314,PO102567,26-03-2025,303,FedEx
S503315,PO100916,04-03-2025,147,Rail
S503316,PO100716,27-08-2025,165,UPS
S503317,PO102362,08-03-2025,378,UPS
S503318,PO102756,18-05-2025,310,Sea
S503319,PO102757,29-11-2025,6,DHL
S503320,PO101936,16-04-2025,14,Local
S503321,PO100559,16-05-2025,132,Rail
S503322,PO100968,08-06-2025,342,Local
S503323,PO102403,22-04-2025,243,FedEx
S503324,PO101077,04-07-2025,231,DHL
S503325,PO100889,25-03-2025,228,UPS
S503326,PO100792,04-06-2025,162,DHL
S503327,PO102312,29-04-2025,283,UPS
S503328,PO100981,20-07-2025,263,DHL
S503329,PO100801,26-02-2025,131,UPS
S503330,PO100042,26-02-2025,225,Local
S503331,PO101609,17-05-2025,258,Local
S503332,PO102909,22-03-2025,234,Local
S503333,PO101777,17-04-2025,336,Local
S503334,PO100349,26-05-2025,316,DHL
S503335,PO101567,20-02-2025,24,UPS
S503336,PO101129,15-03-2025,271,Local
S503337,PO102959,31-08-2025,95,DHL
S503338,PO102048,28-04-2025,142,UPS
S503339,PO101780,05-03-2025,182,DHL
S503340,PO100583,25-03-2025,206,Sea
S503341,PO100431,20-08-2025,390,Local
S503342,PO101932,20-06-2025,81,FedEx
S503343,PO102100,27-11-2025,274,DHL
S503344,PO102987,03-04-2025,276,Local
S503345,PO102567,09-04-2025,371,Rail
S503346,PO101348,09-08-2026,208,UPS
S503347,PO102194,25-02-2025,296,Sea
S503348,PO102030,12-03-2025,39,Local
S503349,PO101189,15-06-2025,288,Rail
S503350,PO101162,28-03-2025,124,DHL
S503351,PO102676,22-04-2025,364,DHL
S503352,PO100298,29-05-2025,283,Rail
S503353,PO101939,06-02-2025,,Sea
S503354,PO100788,28-05-2025,180,Rail
S503355,PO100849,16-06-2025,97,UPS
S503356,PO102225,13-05-2025,191,DHL
S503357,PO102889,15-05-2025,74,Rail
S503358,PO101377,09-05-2025,273,FedEx
S503359,PO101177,12-03-2025,49,FedEx
S503360,PO101949,19-04-2025,337,Rail
S503361,PO100877,20-05-2025,210,UPS
S503362,PO101138,30-04-2025,116,DHL
S503363,PO101577,04-07-2025,23,FedEx
S503364,PO102806,08-08-2025,98,Rail
S503365,PO102492,18-07-2025,328,Rail
S503366,PO102755,15-03-2025,397,Local
S503367,PO102649,20-05-2025,313,Rail
S503368,PO101646,26-03-2025,190,UPS
S503369,PO101903,16-02-2025,182,FedEx
S503370,PO101382,18-03-2026,148,Local
S503371,PO100144,15-03-2025,342,FedEx
S503372,PO102322,08-06-2025,23,FedEx
S503373,PO102556,04-05-2025,105,UPS
S503374,PO101202,26-02-2025,163,Rail
S503375,PO102800,30-07-2025,67,UPS
S503376,PO101861,21-05-2025,290,Rail
S503377,PO101854,01-01-2026,289,Local
S503378,PO102524,01-09-2025,46,UPS
S503379,PO101866,20-02-2025,81,UPS
S503380,PO101098,20-08-2025,147,Sea
S503381,PO101151,27-09-2025,222,DHL
S503382,PO101734,09-02-2025,343,UPS
S503383,PO102713,21-04-2025,15,Sea
S503384,PO100567,01-05-2025,379,DHL
S503385,PO101813,25-01-2025,121,Rail
S503386,PO100530,31-08-2025,78,Rail
S503387,PO102206,04-04-2025,322,Rail
S503388,PO101561,19-03-2025,295,Sea
S503389,PO100680,11-09-2025,241,Sea
S503390,PO102070,27-07-2025,18,DHL
S503391,PO101070,24-03-2025,256,Rail
S503392,PO102572,16-04-2025,277,FedEx
S503393,PO100728,09-02-2025,27,UPS
S503394,PO101729,27-06-2025,2,Sea
S503395,PO102191,28-11-2025,353,Sea
S503396,PO100667,11-03-2025,295,Sea
S503397,PO101612,26-05-2025,312,DHL
S503398,PO100680,04-09-2025,363,Rail
S503399,PO100972,01-07-2025,383,FedEx
S503400,PO102846,18-08-2025,239,UPS
S503401,PO102132,06-05-2025,13,UPS
S503402,PO102463,15-05-2025,382,Rail
S503403,PO102741,22-03-2025,184,FedEx
S503404,PO102529,15-02-2027,194,DHL
S503405,PO102503,28-02-2026,56,Sea
S503406,PO100826,01-04-2025,230,Sea
S503407,PO100296,21-07-2025,28,Rail
S503408,PO101253,02-03-2025,320,UPS
S503409,PO102997,21-03-2025,71,Sea
S503410,PO102727,22-03-2025,210,UPS
S503411,PO102425,01-11-2025,184,UPS
S503412,PO102468,06-04-2025,375,Rail
S503413,PO102152,28-07-2025,,Local
S503414,PO101728,20-05-2025,41,Local
S503415,PO102024,18-04-2025,260,Local
S503416,PO100329,01-04-2025,344,FedEx
S503417,PO102486,31-03-2025,84,Rail
S503418,PO101155,28-06-2025,46,UPS
S503419,PO101890,17-02-2025,159,Sea
S503420,PO100381,08-07-2025,344,FedEx
S503421,PO102185,13-05-2025,7,Local
S503422,PO102990,03-03-2025,333,DHL
S503423,PO100842,27-03-2025,136,FedEx
S503424,PO102317,10-03-2025,183,FedEx
S503425,PO100395,15-12-2025,197,Rail
S503426,PO102960,03-03-2025,172,Sea
S503427,PO102511,07-11-2025,397,FedEx
S503428,PO100449,07-02-2025,349,Sea
S503429,PO101354,25-05-2025,276,Rail
S503430,PO101986,04-07-2025,78,DHL
S503431,PO101308,03-04-2025,178,UPS
S503432,PO101297,25-02-2025,27,UPS
S503433,PO102067,22-03-2025,120,Local
S503434,PO102286,27-04-2025,281,Local
S503435,PO101293,26-05-2025,,DHL
S503436,PO102465,18-02-2025,196,UPS
S503437,PO101849,09-06-2025,277,Local
S503438,PO100185,02-07-2025,18,Sea
S503439,PO101233,05-02-2025,295,FedEx
S503440,PO101437,24-06-2025,271,Rail
S503441,PO100252,03-10-2025,53,Local
S503442,PO100018,27-03-2025,294,DHL
S503443,PO102759,17-02-2025,52,UPS
S503444,PO101159,16-01-2025,216,DHL
S503445,PO100222,08-02-2025,72,Rail
S503446,PO100002,28-06-2025,28,Rail
S503447,PO101259,15-05-2025,252,DHL
S503448,PO100853,02-11-2025,374,Local
S503449,PO101488,04-05-2025,35,Local
S503450,PO100227,04-05-2025,201,UPS
S503451,PO102960,17-03-2025,249,Sea
S503452,PO101677,17-04-2025,99,UPS
S503453,PO100498,08-04-2026,308,FedEx
S503454,PO102568,18-08-2025,140,Sea
S503455,PO102749,06-06-2025,83,FedEx
S503456,PO101885,21-05-2025,48,UPS
S503457,PO102964,26-09-2025,278,Sea
S503458,PO102015,20-03-2025,379,Sea
S503459,PO101162,18-04-2025,248,FedEx
S503460,PO101299,16-07-2025,383,DHL
S503461,PO102338,01-02-2025,177,Local
S503462,PO101076,11-05-2025,52,Sea
S503463,PO100714,20-03-2025,79,Sea
S503464,PO100947,15-11-2025,385,FedEx
S503465,PO102695,30-05-2025,322,Sea
S503466,PO102731,27-05-2025,64,FedEx
S503467,PO100869,25-01-2026,8,DHL
S503468,PO101070,12-03-2025,214,Sea
S503469,PO100093,21-04-2025,,Rail
S503470,PO102987,15-04-2025,256,UPS
S503471,PO100559,31-05-2025,243,DHL
S503472,PO101775,25-04-2025,198,Rail
S503473,PO102260,18-08-2025,94,DHL
S503474,PO100435,05-07-2025,207,Local
S503475,PO100851,15-07-2025,15,DHL
S503476,PO102555,13-01-2026,,DHL
S503477,PO102883,13-02-2025,378,Local
S503478,PO102698,03-05-2025,75,Sea
S503479,PO100204,11-05-2025,104,UPS
S503480,PO102428,14-03-2025,294,Rail
S503481,PO101099,30-03-2025,168,FedEx
S503482,PO100076,15-07-2025,115,UPS
S503483,PO100815,30-04-2025,39,DHL
S503484,PO100767,19-10-2025,364,FedEx
S503485,PO102457,19-06-2025,273,Local
S503486,PO100105,21-02-2025,135,UPS
S503487,PO102598,23-03-2025,374,Sea
S503488,PO102873,04-05-2025,232,Rail
S503489,PO102135,05-10-2025,39,UPS
S503490,PO101746,25-01-2025,291,UPS
S503491,PO102928,12-07-2025,307,Sea
S503492,PO101465,24-01-2025,47,FedEx
S503493,PO102587,25-06-2025,36,Local
S503494,PO100244,28-01-2025,320,Sea
S503495,PO102625,17-03-2026,95,Local
S503496,PO101405,18-04-2025,361,Sea
S503497,PO100981,10-07-2025,13,UPS
S503498,PO102764,01-03-2025,146,Local
S503499,PO101736,20-04-2025,368,FedEx
S503500,PO100141,16-02-2025,65,FedEx
S503501,PO100892,20-09-2025,228,Rail
S503502,PO101391,31-01-2025,242,Local
S503503,PO102399,17-07-2025,8,Rail
S503504,PO100544,21-06-2025,304,Sea
S503505,PO102960,14-03-2025,341,DHL
S503506,PO102199,27-04-2025,43,FedEx
S503507,PO101469,04-08-2025,244,UPS
S503508,PO102700,25-05-2025,181,FedEx
S503509,PO100762,03-03-2025,85,DHL
S503510,PO100623,30-05-2025,155,UPS
S503511,PO100655,24-03-2025,275,Local
S503512,PO102497,10-10-2025,23,Local
S503513,PO102768,22-05-2025,115,FedEx
S503514,PO101247,13-03-2025,306,UPS
S503515,PO100042,09-02-2025,299,Sea
S503516,PO102311,31-10-2025,99,UPS
S503517,PO101026,17-09-2025,104,Rail
S503518,PO101660,15-05-2025,372,DHL
S503519,PO101291,24-03-2025,51,Local
S503520,PO100595,25-05-2025,362,FedEx
S503521,PO101012,21-02-2026,112,UPS
S503522,PO102224,18-01-2025,244,Local
S503523,PO102110,03-02-2025,169,FedEx
S503524,PO100957,15-02-2025,72,Local
S503525,PO100560,07-07-2025,139,FedEx
S503526,PO101330,20-05-2025,336,Local
S503527,PO101312,30-05-2025,231,Sea
S503528,PO101821,02-03-2025,239,Rail
S503529,PO101550,23-02-2026,253,DHL
S503530,PO100849,28-06-2025,49,Local
S503531,PO101278,27-01-2025,303,DHL
S503532,PO102651,20-04-2025,72,Local
S503533,PO101533,23-02-2025,263,UPS
S503534,PO101814,03-02-2025,322,Rail
S503535,PO101741,24-07-2025,222,Sea
S503536,PO100605,15-05-2025,77,Rail
S503537,PO102877,15-04-2025,62,DHL
S503538,PO101486,16-04-2025,,UPS
S503539,PO101294,24-08-2025,294,FedEx
S503540,PO100745,02-12-2025,125,Rail
S503541,PO100557,21-05-2025,229,Sea
S503542,PO102111,08-03-2025,340,UPS
S503543,PO100941,23-04-2025,161,UPS
S503544,PO102296,24-03-2025,29,DHL
S503545,PO101269,17-04-2025,114,Sea
S503546,PO100939,13-06-2025,79,UPS
S503547,PO101610,10-10-2025,23,UPS
S503548,PO102204,21-07-2025,106,FedEx
S503549,PO102782,17-06-2026,131,DHL
S503550,PO101725,15-03-2025,,DHL
S503551,PO100984,06-08-2025,173,Sea
S503552,PO101587,28-03-2025,264,UPS
S503553,PO101336,28-03-2025,342,FedEx
S503554,PO101874,26-07-2025,373,Local
S503555,PO100661,28-07-2026,285,Rail
S503556,PO100032,06-02-2025,2,DHL
S503557,PO101816,21-03-2025,233,FedEx
S503558,PO102605,11-05-2025,369,Sea
S503559,PO102120,16-08-2025,251,FedEx
S503560,PO101889,02-09-2026,321,UPS
S503561,PO102872,06-11-2025,108,Rail
S503562,PO101156,15-03-2025,,DHL
S503563,PO100060,30-04-2025,180,Local
S503564,PO101543,08-03-2025,213,UPS
S503565,PO100271,27-08-2025,293,DHL
S503566,PO102293,10-05-2025,72,Sea
S503567,PO101199,29-01-2025,283,DHL
S503568,PO102675,08-03-2025,175,FedEx
S503569,PO101806,29-05-2025,123,Rail
S503570,PO102752,22-02-2025,227,Local
S503571,PO102709,09-04-2025,390,Rail
S503572,PO101154,05-05-2025,301,FedEx
S503573,PO101125,30-04-2025,83,Local
S503574,PO100309,26-02-2025,253,Local
S503575,PO101315,01-06-2025,146,UPS
S503576,PO101745,01-05-2025,120,Local
S503577,PO102542,14-10-2025,65,DHL
S503578,PO100337,24-06-2025,281,Rail
S503579,PO102626,22-02-2025,283,Sea
S503580,PO100009,11-06-2025,391,Sea
S503581,PO100048,07-05-2025,106,Rail
S503582,PO101510,03-08-2025,300,UPS
S503583,PO102670,05-06-2025,107,Local
S503584,PO101344,28-07-2025,36,FedEx
S503585,PO100730,25-02-2025,147,DHL
S503586,PO100794,18-02-2025,262,UPS
S503587,PO101648,23-07-2025,159,Local
S503588,PO100132,26-02-2025,265,Sea
S503589,PO102130,02-03-2025,202,FedEx
S503590,PO102104,16-09-2025,155,Local
S503591,PO100375,16-05-2025,13,UPS
S503592,PO102396,23-03-2025,297,FedEx
S503593,PO100270,21-08-2025,384,FedEx
S503594,PO101506,18-06-2025,322,FedEx
S503595,PO102158,17-05-2025,85,FedEx
S503596,PO102916,07-07-2025,280,Local
S503597,PO102934,12-07-2025,245,FedEx
S503598,PO100075,02-08-2025,300,Local
S503599,PO101956,07-06-2025,362,FedEx
S503600,PO101666,14-03-2025,354,FedEx
S503601,PO100328,21-05-2025,316,UPS
S503602,PO102169,05-04-2025,9,Local
S503603,PO100040,28-01-2025,386,Sea
S503604,PO101190,16-02-2025,247,Local
S503605,PO102969,05-04-2025,312,Rail
S503606,PO102689,30-03-2025,278,Sea
S503607,PO102326,15-05-2025,238,UPS
S503608,PO102810,17-03-2025,203,Local
S503609,PO102516,05-02-2025,247,UPS
S503610,PO102056,30-03-2025,235,Sea
S503611,PO100012,14-09-2025,81,UPS
S503612,PO100923,14-08-2025,356,UPS
S503613,PO102970,23-03-2025,13,DHL
S503614,PO101842,07-04-2025,327,Local
S503615,PO101232,05-04-2025,16,UPS
S503616,PO101214,30-05-2025,45,DHL
S503617,PO100652,04-06-2025,321,DHL
S503618,PO101703,21-05-2025,139,FedEx
S503619,PO100620,17-03-2025,326,FedEx
S503620,PO101962,06-10-2025,148,Sea
S503621,PO101645,10-07-2025,355,Local
S503622,PO102243,08-11-2026,236,FedEx
S503623,PO100416,01-04-2025,191,Sea
S503624,PO100663,03-03-2025,101,Local
S503625,PO101778,14-02-2025,105,Sea
S503626,PO101379,26-06-2025,250,DHL
S503627,PO100147,30-04-2025,396,DHL
S503628,PO102045,13-07-2025,94,Local
S503629,PO101388,06-04-2026,220,Sea
S503630,PO102411,12-02-2025,298,Sea
S503631,PO101725,22-02-2025,339,FedEx
S503632,PO100401,27-11-2025,133,FedEx
S503633,PO102653,24-02-2025,361,Local
S503634,PO101515,27-01-2025,155,Rail
S503635,PO102031,31-05-2025,28,FedEx
S503636,PO100228,08-12-2025,282,UPS
S503637,PO101598,10-03-2025,116,FedEx
S503638,PO102584,15-06-2025,305,Rail
S503639,PO100267,15-07-2025,234,Sea
S503640,PO101428,01-07-2025,1,DHL
S503641,PO101816,13-03-2025,348,DHL
S503642,PO101034,07-03-2025,240,Sea
S503643,PO101343,29-06-2025,58,DHL
S503644,PO100125,10-03-2025,335,FedEx
S503645,PO102353,29-10-2025,183,DHL
S503646,PO101725,27-02-2025,337,Rail
S503647,PO101112,14-03-2025,26,Rail
S503648,PO102675,12-03-2025,77,FedEx
S503649,PO101375,07-10-2025,217,Sea
S503650,PO100688,04-08-2025,328,UPS
S503651,PO101280,07-07-2025,325,FedEx
S503652,PO101232,25-03-2025,262,DHL
S503653,PO100280,30-09-2025,23,FedEx
S503654,PO100442,12-04-2025,244,Rail
S503655,PO101863,27-04-2025,158,FedEx
S503656,PO100836,09-12-2025,206,FedEx
S503657,PO100388,22-06-2025,310,UPS
S503658,PO100616,10-03-2025,87,Rail
S503659,PO100146,11-06-2025,267,Local
S503660,PO100520,06-05-2025,134,Local
S503661,PO100629,07-03-2025,267,Rail
S503662,PO102481,30-10-2025,333,Local
S503663,PO102191,03-12-2025,268,DHL
S503664,PO100288,11-04-2025,53,Local
S503665,PO101409,12-10-2025,99,DHL
S503666,PO100013,20-02-2025,247,Rail
S503667,PO100256,19-01-2026,36,Local
S503668,PO101721,21-02-2025,28,Local
S503669,PO101423,10-03-2025,220,Sea
S503670,PO101230,06-10-2025,102,DHL
S503671,PO100857,29-03-2025,263,DHL
S503672,PO102990,19-02-2025,271,FedEx
S503673,PO101195,09-10-2025,224,UPS
S503674,PO100463,16-06-2025,139,Local
S503675,PO100269,06-03-2025,280,Sea
S503676,PO101244,19-07-2025,286,UPS
S503677,PO102670,13-06-2025,250,Sea
S503678,PO101206,05-06-2025,322,UPS
S503679,PO100071,24-03-2025,317,Local
S503680,PO101306,13-07-2025,78,Sea
S503681,PO102121,24-05-2025,297,DHL
S503682,PO102402,15-03-2025,338,FedEx
S503683,PO101750,16-05-2025,307,Sea
S503684,PO100496,02-06-2025,351,Rail
S503685,PO100987,10-04-2025,13,Local
S503686,PO102627,26-05-2025,346,Local
S503687,PO100909,10-03-2025,396,Rail
S503688,PO100372,22-03-2025,82,UPS
S503689,PO100361,15-06-2025,9,FedEx
S503690,PO102140,03-10-2025,213,UPS
S503691,PO101344,11-08-2025,48,Rail
S503692,PO100323,23-02-2025,49,Rail
S503693,PO102431,27-09-2025,309,FedEx
S503694,PO100574,12-09-2025,40,Rail
S503695,PO100735,06-11-2025,363,Rail
S503696,PO102784,20-09-2025,280,Sea
S503697,PO102393,05-03-2025,226,FedEx
S503698,PO101215,17-03-2025,108,Local
S503699,PO101695,11-03-2025,245,UPS
S503700,PO101907,13-03-2025,255,Local
S503701,PO100718,13-03-2025,33,Local
S503702,PO100780,22-06-2025,23,Sea
S503703,PO101019,13-03-2025,333,UPS
S503704,PO101403,24-08-2025,54,Local
S503705,PO101426,26-02-2025,309,FedEx
S503706,PO100663,24-02-2025,49,UPS
S503707,PO101772,28-10-2025,78,DHL
S503708,PO102647,30-04-2025,336,Sea
S503709,PO100010,15-02-2025,358,Local
S503710,PO102234,06-06-2025,122,Rail
S503711,PO102773,10-05-2025,359,UPS
S503712,PO101038,04-03-2025,90,DHL
S503713,PO102825,30-09-2025,346,Rail
S503714,PO102458,14-05-2025,193,DHL
S503715,PO100584,03-06-2025,377,Local
S503716,PO101075,28-04-2025,244,Rail
